,furniture_type,name,discounted_price,original_price,product_details
0,Dining Table,Custom Decor Solid Wood 4 Seater Dining Set,"₹13,299","₹28,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 86.36 cm x 76.2 cm x 86.36 cm (2 ft 10 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
1,Dining Table,Taskwood Furniture Solid Sheesham Wood 4 Seater Dining ...,"₹13,495","₹29,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 86.36 cm x 76.2 cm x 86.36 cm (2 ft 10 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
2,Dining Table,Flipkart Perfect Homes Luzon Metal 4 Seater Dining Set,"₹13,390","₹15,499","[<li class=""_21Ahn-"">Table Top Material: Glass</li>, <li class=""_21Ahn-"">Chair Frame: Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 120 cm x 75 cm x 70 cm (3 ft 11 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
3,Dining Table,AVRO furniture Set of 4 chairs +1 Delta Table Plastic 4...,"₹4,929","₹5,999","[<li class=""_21Ahn-"">Finish Type: Matt and Gloss</li>, <li class=""_21Ahn-"">W x H: 121 cm x 73.5 cm (3 ft 11 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
4,Dining Table,Taskwood Furniture Solid Wood Four Seater Dining Table ...,"₹13,493","₹41,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114.3 cm x 76.2 cm x 76.2 cm (3 ft 9 in x 2 ft 6 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
5,Dining Table,limraz furniture Engineered Wood 2 Seater Dining Table,"₹1,234","₹2,799","[<li class=""_21Ahn-"">Finish Type: MATT</li>, <li class=""_21Ahn-"">W x H: 914.4 mm x 762 mm (3 ft x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
6,Dining Table,Custom Decor Solid Wood 4 Seater Dining Set,"₹13,649","₹35,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 88.9 cm x 76.2 cm x 88.9 cm (2 ft 10 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
7,Dining Table,Nilkamal Alexios Engineered Wood 4 Seater Dining Set,"₹13,205","₹16,400","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 110 cm x 74 cm x 70 cm (3 ft 7 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
8,Dining Table,Kendalwood Furniture Premium Dining Room Furniture Wood...,"₹16,499","₹35,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114.3 cm x 76.2 cm x 76.2 cm (3 ft 9 in x 2 ft 6 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
9,Dining Table,Flipkart Perfect Homes Atiu Metal 4 Seater Dining Set,"₹14,790","₹16,999","[<li class=""_21Ahn-"">Table Top Material: Glass</li>, <li class=""_21Ahn-"">Chair Frame: Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 100 cm x 73 cm x 100 cm (3 ft 3 in x 2 ft 4 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
10,Dining Table,Taskwood Furniture Solid Wood Four Seater Dining Table ...,"₹13,929","₹33,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114.3 cm x 76.2 cm x 76.2 cm (3 ft 9 in x 2 ft 6 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
11,Dining Table,TRUE FURNITURE Sheesham Wood 4 Seater Dining Table Set ...,"₹16,537","₹27,562","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 88.09 cm x 72.2 cm x 89.09 cm (2 ft 10 in x 2 ft 4 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>]"
12,Dining Table,Flipkart Perfect Homes Capri Solid Wood 4 Seater Dining...,"₹9,590","₹11,599","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114 cm x 74 cm x 70 cm (3 ft 8 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
13,Dining Table,Flipkart Perfect Homes Luzon Metal 6 Seater Dining Set,"₹17,590","₹19,999","[<li class=""_21Ahn-"">Table Top Material: Glass</li>, <li class=""_21Ahn-"">Chair Frame: Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 140 cm x 75 cm x 80 cm (4 ft 7 in x 2 ft 5 in x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
14,Dining Table,Shree Jeen Mata Enterprises Solid Sheesham Wood 4 Seate...,"₹13,599","₹24,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 85 cm x 76 cm x 85 cm (2 ft 9 in x 2 ft 5 in x 2 ft 9 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
15,Dining Table,Studio Kook Dolce Folding Dining Table Engineered Wood ...,"₹15,217","₹26,419","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">Extendable</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">Style: Contemporary &amp; Modern</li>, <li class=""_21Ahn-"">W x H: 1500 mm x 770 mm (4 ft 11 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
16,Dining Table,limraz furniture Engineered Wood 4 Seater Dining Table,"₹1,756","₹3,800","[<li class=""_21Ahn-"">Finish Type: glossy</li>, <li class=""_21Ahn-"">W x H: 1219.2 mm x 787.4 mm (4 ft x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
17,Dining Table,Custom Decor Solid Wood 4 Seater Dining Set,"₹14,699","₹50,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 116.84 cm x 76.2 cm x 91.44 cm (3 ft 10 in x 2 ft 6 in x 3 ft)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>]"
18,Dining Table,Suncrown Furniture Sheesham Solid Wood 4 Seater Dining ...,"₹14,699","₹21,929","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114 cm x 76 cm x 76 cm (3 ft 8 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
19,Dining Table,Modway Solid Wood 6 Seater Dining Set,"₹21,849","₹65,490","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 90.1 cm x 76 cm x 88.7 cm (2 ft 11 in x 2 ft 5 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
20,Dining Table,Flipkart Perfect Homes Solid Wood 4 Seater Dining Set,"₹9,499","₹24,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114 cm x 76 cm x 70 cm (3 ft 8 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
21,Dining Table,Flipkart Perfect Homes Arranmore Solid Wood 6 Seater Di...,"₹23,490","₹29,999","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 150 Cm x 73 cm x 90 cm (4 ft 11 in x 2 ft 4 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
22,Dining Table,Custom Decor Solid Wood 4 Seater Dining Set,"₹16,099","₹50,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 115 cm x 75 cm x 90 cm (3 ft 9 in x 2 ft 5 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
23,Dining Table,Home Centre Noir Solid Wood 6 Seater Dining Table,"₹35,998","₹55,383","[<li class=""_21Ahn-"">Finish Type: Veneer</li>, <li class=""_21Ahn-"">W x H: 900 mm x 750 mm (2 ft 11 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
24,Dining Table,Allie Wood Sheesham Solid Wood 4 Seater Dining Set,"₹15,579","₹35,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 111.76 cm x 74.93 cm x 86.36 cm (3 ft 7 in x 2 ft 5 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
25,Dining Table,Kendalwood Furniture Premium Dining Room Furniture Wood...,"₹16,499","₹35,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114.3 cm x 76.2 cm x 76.2 cm (3 ft 9 in x 2 ft 6 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
26,Dining Table,Flipkart Perfect Homes Solid Wood 6 Seater Dining Set,"₹15,599","₹29,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 145 cm x 76 cm x 70 cm (4 ft 9 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
27,Dining Table,Suncrown Furniture Sheesham Wood Solid Wood 4 Seater Di...,"₹13,599","₹19,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 88.09 cm x 76.2 cm x 99.06 cm (2 ft 10 in x 2 ft 6 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
28,Dining Table,Kendalwood Furniture Premium Dining Room Furniture Wood...,"₹23,999","₹69,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 144.78 cm x 76.2 cm x 88.9 cm (4 ft 9 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
29,Dining Table,Patelraj Folding Solid Wood 2 Seater Dining Table,"₹1,699","₹3,999","[<li class=""_21Ahn-"">Finish Type: Glossy</li>, <li class=""_21Ahn-"">W x H: 890 mm x 730 mm (2 ft 11 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
30,Dining Table,Mooncraft Furniture CNC Cutting 2 chair 1 Bench Solid W...,"₹13,999","₹25,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 86.36 cm x 76.2 cm x 86.36 cm (2 ft 10 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
31,Dining Table,Home Centre Oxville Solid Wood 4 Seater Dining Table,"₹41,999","₹64,614","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">W x H: 800 mm x 780 mm (2 ft 7 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
32,Dining Table,IKEA Tropical Metal 4 Seater Dining Set,"₹12,401","₹19,990","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Plastic, Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 125 cm x 74 cm x 75 cm (4 ft 1 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
33,Dining Table,limraz furniture Engineered Wood 4 Seater Dining Table,"₹1,999","₹2,499","[<li class=""_21Ahn-"">Finish Type: Matt Finish Smooth</li>, <li class=""_21Ahn-"">Style: Ethnic &amp; Traditional</li>, <li class=""_21Ahn-"">W x H: 1219.2 mm x 761 mm (4 ft x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
34,Dining Table,Nilkamal Plastic 4 Seater Dining Table,"₹2,945","₹5,999","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">W x H: 1150 mm x 745 mm (3 ft 9 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
35,Dining Table,Home Centre Engineered Wood 4 Seater Dining Table,"₹11,499","₹17,691","[<li class=""_21Ahn-"">Finish Type: Veneer</li>, <li class=""_21Ahn-"">W x H: 106.6 mm x 76 mm (4 in x 2 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
36,Dining Table,Kendalwood Furniture Solid Wood 6 Seater Dining Table,"₹7,499","₹25,999","[<li class=""_21Ahn-"">Finish Type: Semi Glossy</li>, <li class=""_21Ahn-"">W x H: 1143 mm x 762 mm (3 ft 9 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
37,Dining Table,IKEA Tareo Metal 4 Seater Dining Set,"₹11,890","₹19,990","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Plastic, Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 110 cm x 74 cm x 67 cm (3 ft 7 in x 2 ft 5 in x 2 ft 2 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
38,Dining Table,Taskwood Furniture 6 SEATER DINING TABLE WITH Cream CUS...,"₹23,099","₹54,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 147.32 cm x 76.2 cm x 88.9 cm (4 ft 9 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
39,Dining Table,Suncrown Furniture Sheesham Wood Dining Table Set for L...,"₹13,364","₹21,705","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 99.06 cm x 76.2 cm x 99.06 cm (3 ft 3 in x 2 ft 6 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
40,Dining Table,AVRO furniture Set of 4 chairs +1 Delta Table Plastic 4...,"₹4,929","₹5,999","[<li class=""_21Ahn-"">Finish Type: Matt and Gloss</li>, <li class=""_21Ahn-"">W x H: 121 cm x 73.5 cm (3 ft 11 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
41,Dining Table,Kendalwood Furniture Premium Dining Room Furniture Wood...,"₹14,999","₹30,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114 cm x 76 cm x 76 cm (3 ft 8 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
42,Dining Table,Custom Decor Solid Wood 4 Seater Dining Set,"₹13,299","₹28,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 86.36 cm x 76.2 cm x 86.36 cm (2 ft 10 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
43,Dining Table,Taskwood Furniture Solid Sheesham Wood 4 Seater Dining ...,"₹13,495","₹29,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 86.36 cm x 76.2 cm x 86.36 cm (2 ft 10 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
44,Dining Table,Flipkart Perfect Homes Luzon Metal 4 Seater Dining Set,"₹13,390","₹15,499","[<li class=""_21Ahn-"">Table Top Material: Glass</li>, <li class=""_21Ahn-"">Chair Frame: Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 120 cm x 75 cm x 70 cm (3 ft 11 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
45,Dining Table,Taskwood Furniture Solid Wood Four Seater Dining Table ...,"₹13,493","₹41,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114.3 cm x 76.2 cm x 76.2 cm (3 ft 9 in x 2 ft 6 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
46,Dining Table,limraz furniture Engineered Wood 2 Seater Dining Table,"₹1,234","₹2,799","[<li class=""_21Ahn-"">Finish Type: MATT</li>, <li class=""_21Ahn-"">W x H: 914.4 mm x 762 mm (3 ft x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
47,Dining Table,Nilkamal Alexios Engineered Wood 4 Seater Dining Set,"₹13,205","₹16,400","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 110 cm x 74 cm x 70 cm (3 ft 7 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
48,Dining Table,Custom Decor Solid Wood 4 Seater Dining Set,"₹13,649","₹35,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 88.9 cm x 76.2 cm x 88.9 cm (2 ft 10 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
49,Dining Table,Kendalwood Furniture Premium Dining Room Furniture Wood...,"₹16,499","₹35,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114.3 cm x 76.2 cm x 76.2 cm (3 ft 9 in x 2 ft 6 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
50,Dining Table,Flipkart Perfect Homes Atiu Metal 4 Seater Dining Set,"₹14,790","₹16,999","[<li class=""_21Ahn-"">Table Top Material: Glass</li>, <li class=""_21Ahn-"">Chair Frame: Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 100 cm x 73 cm x 100 cm (3 ft 3 in x 2 ft 4 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
